sample_id,ch00_imu1_pitch_mean,ch00_imu1_pitch_std,ch00_imu1_pitch_min,ch00_imu1_pitch_max,ch00_imu1_pitch_range,ch00_imu1_pitch_rms,ch01_imu1_yaw_mean,ch01_imu1_yaw_std,ch01_imu1_yaw_min,ch01_imu1_yaw_max,ch01_imu1_yaw_range,ch01_imu1_yaw_rms,ch02_imu1_roll_mean,ch02_imu1_roll_std,ch02_imu1_roll_min,ch02_imu1_roll_max,ch02_imu1_roll_range,ch02_imu1_roll_rms,ch03_imu2_pitch_mean,ch03_imu2_pitch_std,ch03_imu2_pitch_min,ch03_imu2_pitch_max,ch03_imu2_pitch_range,ch03_imu2_pitch_rms,ch04_imu2_yaw_mean,ch04_imu2_yaw_std,ch04_imu2_yaw_min,ch04_imu2_yaw_max,ch04_imu2_yaw_range,ch04_imu2_yaw_rms,ch05_imu2_roll_mean,ch05_imu2_roll_std,ch05_imu2_roll_min,ch05_imu2_roll_max,ch05_imu2_roll_range,ch05_imu2_roll_rms,ch06_glove_f1_thumb_mean,ch06_glove_f1_thumb_std,ch06_glove_f1_thumb_min,ch06_glove_f1_thumb_max,ch06_glove_f1_thumb_range,ch06_glove_f1_thumb_rms,ch07_glove_f2_index_mean,ch07_glove_f2_index_std,ch07_glove_f2_index_min,ch07_glove_f2_index_max,ch07_glove_f2_index_range,ch07_glove_f2_index_rms,ch08_glove_f3_middle_mean,ch08_glove_f3_middle_std,ch08_glove_f3_middle_min,ch08_glove_f3_middle_max,ch08_glove_f3_middle_range,ch08_glove_f3_middle_rms,ch09_glove_f4_ring_mean,ch09_glove_f4_ring_std,ch09_glove_f4_ring_min,ch09_glove_f4_ring_max,ch09_glove_f4_ring_range,ch09_glove_f4_ring_rms,ch10_glove_f5_pinky_mean,ch10_glove_f5_pinky_std,ch10_glove_f5_pinky_min,ch10_glove_f5_pinky_max,ch10_glove_f5_pinky_range,ch10_glove_f5_pinky_rms,ch11_glove_s5_pitch_mean,ch11_glove_s5_pitch_std,ch11_glove_s5_pitch_min,ch11_glove_s5_pitch_max,ch11_glove_s5_pitch_range,ch11_glove_s5_pitch_rms,movement_id,movement_name
3190,-0.000000,12.756935,-19.215306,12.637494,31.852800,12.756935,0.000000,3.751745,-14.879753,9.551447,24.431200,3.751745,-0.000000,12.560376,-26.827327,36.227473,63.054800,12.560376,0.000000,32.431218,-33.145347,40.983753,74.129100,32.431218,-0.000000,2.998469,-13.528300,6.371500,19.899800,2.998469,0.000000,2.235937,-6.254104,6.599596,12.853700,2.235937,0.000000,14.863297,-15.260227,20.039773,35.300000,14.863297,-0.000000,11.070834,-11.495455,12.604545,24.100000,11.070834,0.000000,52.918238,-54.009091,54.390909,108.400000,52.918238,-0.000000,18.490748,-19.017273,23.882727,42.900000,18.490748,-0.000000,14.161414,-14.500000,20.000000,34.500000,14.161414,-0.000000,33.463115,-64.719157,67.654720,132.373877,33.463115,11,elbow joint flexion and touch
3191,0.000000,10.477933,-20.468566,21.835634,42.304200,10.477933,-0.000000,2.138856,-5.395032,7.850268,13.245300,2.138856,-0.000000,2.363001,-7.118917,8.141383,15.260300,2.363001,0.000000,30.503115,-35.282807,27.743793,63.026600,30.503115,0.000000,0.743923,-2.611890,2.591810,5.203700,0.743923,-0.000000,0.696725,-1.601061,2.282939,3.884000,0.696725,0.000000,23.009117,-25.991364,31.008636,57.000000,23.009117,0.000000,14.220191,-16.003750,19.796250,35.800000,14.220191,0.000000,10.870294,-12.370455,11.129545,23.500000,10.870294,0.000000,17.083386,-19.145455,23.654545,42.800000,17.083386,0.000000,12.785747,-14.018182,24.581818,38.600000,12.785747,-0.000000,33.298194,-64.196695,69.550562,133.747257,33.298194,11,elbow joint flexion and touch
3192,0.000000,9.355104,-18.234146,21.787654,40.021800,9.355104,-0.000000,1.955793,-5.168013,8.077287,13.245300,1.955793,-0.000000,2.157564,-7.026770,8.233530,15.260300,2.157564,-0.000000,30.561442,-27.365268,35.454732,62.820000,30.561442,-0.000000,0.626722,-2.670077,1.383823,4.053900,0.626722,-0.000000,0.556857,-1.545367,2.338633,3.884000,0.556857,-0.000000,22.929546,-20.043295,36.956705,57.000000,22.929546,0.000000,14.211954,-12.399205,23.400795,35.800000,14.211954,-0.000000,10.862681,-9.570455,13.929545,23.500000,10.862681,0.000000,16.743135,-14.593068,28.206932,42.800000,16.743135,0.000000,12.580148,-10.770455,27.829545,38.600000,12.580148,-0.000000,29.215119,-62.600882,67.569400,130.170281,29.215119,11,elbow joint flexion and touch
3193,0.000000,10.510248,-19.373965,23.503635,42.877600,10.510248,-0.000000,2.129622,-5.506355,7.738945,13.245300,2.129622,-0.000000,2.385919,-7.147507,8.112793,15.260300,2.385919,0.000000,30.188252,-36.586597,26.233403,62.820000,30.188252,-0.000000,0.787855,-2.489678,2.081922,4.571600,0.787855,-0.000000,0.678040,-2.388488,2.423012,4.811500,0.678040,-0.000000,22.693214,-26.761705,30.238295,57.000000,22.693214,-0.000000,14.171796,-16.643864,19.156136,35.800000,14.171796,0.000000,10.808629,-12.885227,10.614773,23.500000,10.808629,0.000000,16.981582,-19.962500,22.837500,42.800000,16.981582,-0.000000,12.464442,-14.398864,24.201136,38.600000,12.464442,0.000000,34.271896,-63.708323,70.315100,134.023423,34.271896,11,elbow joint flexion and touch
3194,0.000000,10.198355,-18.912628,23.964972,42.877600,10.198355,-0.000000,2.012217,-5.257692,7.987608,13.245300,2.012217,-0.000000,2.257487,-7.084190,8.176110,15.260300,2.257487,-0.000000,30.730956,-32.124283,30.695718,62.820000,30.730956,-0.000000,0.681131,-2.572588,1.481312,4.053900,0.681131,-0.000000,0.617329,-1.638102,2.397098,4.035200,0.617329,-0.000000,23.060724,-23.550114,33.449886,57.000000,23.060724,-0.000000,14.346585,-14.621250,21.178750,35.800000,14.346585,0.000000,10.968099,-11.285227,12.214773,23.500000,10.968099,-0.000000,17.127585,-17.380568,25.419432,42.800000,17.127585,0.000000,12.677206,-12.650000,25.950000,38.600000,12.677206,0.000000,31.992594,-63.628752,70.394670,134.023423,31.992594,11,elbow joint flexion and touch
3195,0.000000,10.439171,-19.265270,22.911230,42.176500,10.439171,0.000000,2.122558,-5.493166,7.752134,13.245300,2.122558,0.000000,2.324044,-7.155111,8.105189,15.260300,2.324044,-0.000000,30.326936,-35.153656,27.530044,62.683700,30.326936,0.000000,0.737854,-2.504039,1.549861,4.053900,0.737854,-0.000000,0.657192,-2.333288,2.478212,4.811500,0.657192,-0.000000,22.722043,-25.617841,31.382159,57.000000,22.722043,0.000000,14.269108,-16.091818,19.708182,35.800000,14.269108,0.000000,10.880800,-12.410227,11.089773,23.500000,10.880800,0.000000,16.946653,-19.077955,23.722045,42.800000,16.946653,0.000000,12.500196,-13.806818,24.793182,38.600000,12.500196,-0.000000,32.883304,-62.805316,71.218107,134.023423,32.883304,11,elbow joint flexion and touch
3196,0.000000,10.209075,-18.738848,23.437652,42.176500,10.209075,-0.000000,2.118439,-5.425190,7.820110,13.245300,2.118439,-0.000000,2.260721,-7.132664,8.127636,15.260300,2.260721,-0.000000,30.545190,-32.816014,29.867686,62.683700,30.545190,0.000000,0.741855,-2.515547,1.538353,4.053900,0.741855,-0.000000,0.653423,-2.342530,2.468970,4.811500,0.653423,0.000000,22.537777,-23.685568,28.614432,52.300000,22.537777,0.000000,14.370351,-15.077386,20.722614,35.800000,14.370351,0.000000,10.954824,-11.610227,11.889773,23.500000,10.954824,0.000000,17.070448,-17.848409,24.951591,42.800000,17.070448,0.000000,12.653293,-13.006818,25.593182,38.600000,12.653293,0.000000,31.722458,-64.083588,69.939835,134.023423,31.722458,11,elbow joint flexion and touch
3197,0.000000,5.348602,-9.443561,13.032739,22.476300,5.348602,0.000000,3.257994,-6.396637,11.489763,17.886400,3.257994,-0.000000,8.580448,-23.508223,23.066477,46.574700,8.580448,-0.000000,14.723935,-62.816692,9.957808,72.774500,14.723935,-0.000000,4.761374,-10.136953,13.439847,23.576800,4.761374,-0.000000,5.042389,-10.345728,11.636272,21.982000,5.042389,-0.000000,10.488851,-43.341705,10.558295,53.900000,10.488851,0.000000,6.759394,-24.420114,13.979886,38.400000,6.759394,-0.000000,6.943445,-24.204545,15.195455,39.400000,6.943445,0.000000,15.139976,-36.336705,36.363295,72.700000,15.139976,-0.000000,15.116827,-27.537955,85.662045,113.200000,15.116827,-0.000000,55.279061,-80.279543,101.342349,181.621891,55.279061,11,elbow joint flexion and touch
3198,0.000000,4.238417,-7.971956,11.406344,19.378300,4.238417,-0.000000,3.052119,-6.684555,11.201845,17.886400,3.052119,-0.000000,7.736516,-23.087568,23.487132,46.574700,7.736516,-0.000000,26.640075,-52.922507,19.816493,72.739000,26.640075,-0.000000,4.682007,-11.005503,12.571297,23.576800,4.682007,0.000000,4.825059,-10.504914,11.477086,21.982000,4.825059,-0.000000,18.687434,-36.507955,17.392045,53.900000,18.687434,0.000000,11.052235,-20.778409,17.621591,38.400000,11.052235,0.000000,10.931522,-20.369318,19.030682,39.400000,10.931522,0.000000,18.941351,-30.171136,42.528864,72.700000,18.941351,0.000000,16.196853,-22.209091,90.990909,113.200000,16.196853,0.000000,50.543222,-76.245574,105.376317,181.621891,50.543222,11,elbow joint flexion and touch
3199,0.000000,4.885906,-8.141796,12.113604,20.255400,4.885906,0.000000,3.248597,-6.198024,11.688376,17.886400,3.248597,-0.000000,8.682407,-24.155647,22.419053,46.574700,8.682407,0.000000,11.259774,-65.703657,8.707143,74.410800,11.259774,-0.000000,5.073950,-10.279597,14.048403,24.328000,5.073950,0.000000,5.252879,-10.194337,12.192163,22.386500,5.252879,0.000000,8.198349,-44.719773,9.280227,54.000000,8.198349,0.000000,5.538501,-25.071591,13.328409,38.400000,5.538501,0.000000,5.686671,-24.350000,15.050000,39.400000,5.686671,-0.000000,13.811048,-35.513636,37.186364,72.700000,13.811048,-0.000000,12.794901,-26.382955,86.817045,113.200000,12.794901,0.000000,54.770343,-78.074901,103.546991,181.621891,54.770343,11,elbow joint flexion and touch
3200,0.000000,4.777951,-7.869320,12.386080,20.255400,4.777951,0.000000,3.181823,-6.494353,11.392047,17.886400,3.181823,-0.000000,7.160528,-12.480001,21.276099,33.756100,7.160528,-0.000000,24.185842,-57.518353,16.892447,74.410800,24.185842,0.000000,5.002462,-10.036284,13.540516,23.576800,5.002462,0.000000,4.714057,-9.983485,11.998515,21.982000,4.714057,0.000000,16.782762,-39.153864,14.846136,54.000000,16.782762,0.000000,9.841688,-21.940909,16.459091,38.400000,9.841688,0.000000,9.731266,-21.339773,18.060227,39.400000,9.731266,-0.000000,17.551234,-30.830227,41.869773,72.700000,17.551234,-0.000000,15.459432,-23.390909,89.809091,113.200000,15.459432,0.000000,50.849270,-73.235802,106.703885,179.939687,50.849270,11,elbow joint flexion and touch
3201,-0.000000,4.668189,-7.411452,12.086548,19.498000,4.668189,0.000000,3.365908,-5.987685,11.898715,17.886400,3.365908,-0.000000,7.377476,-12.063523,21.692577,33.756100,7.377476,-0.000000,15.067676,-65.272709,9.138091,74.410800,15.067676,0.000000,5.584731,-10.361398,14.869902,25.231300,5.584731,0.000000,5.078743,-9.656988,12.729512,22.386500,5.078743,-0.000000,10.624882,-43.655682,10.344318,54.000000,10.624882,-0.000000,6.904774,-25.065909,13.334091,38.400000,6.904774,0.000000,6.465921,-23.202273,16.197727,39.400000,6.465921,-0.000000,13.374370,-31.788636,40.911364,72.700000,13.374370,0.000000,13.367604,-25.268182,87.931818,113.200000,13.367604,-0.000000,53.847231,-75.904033,102.752802,178.656835,53.847231,11,elbow joint flexion and touch
3202,-0.000000,4.611532,-7.321374,12.176626,19.498000,4.611532,-0.000000,3.371547,-6.034075,11.852325,17.886400,3.371547,-0.000000,6.934525,-11.877739,21.193661,33.071400,6.934525,0.000000,21.748049,-61.488679,12.922121,74.410800,21.748049,-0.000000,4.863820,-9.961110,7.809590,17.770700,4.863820,-0.000000,4.294175,-9.105571,10.634329,19.739900,4.294175,-0.000000,14.845541,-40.722727,13.277273,54.000000,14.845541,-0.000000,9.116995,-23.568523,14.831477,38.400000,9.116995,-0.000000,8.346634,-21.467045,17.932955,39.400000,8.346634,-0.000000,13.920648,-28.355227,44.344773,72.700000,13.920648,-0.000000,14.586563,-23.453409,89.746591,113.200000,14.586563,0.000000,52.282119,-75.530899,103.125936,178.656835,52.282119,11,elbow joint flexion and touch
3203,0.000000,4.017407,-11.259859,7.043341,18.303200,4.017407,-0.000000,5.460247,-9.317201,13.978399,23.295600,5.460247,-0.000000,8.296928,-11.928074,25.821526,37.749600,8.296928,0.000000,1.546386,-15.374572,2.984928,18.359500,1.546386,0.000000,2.392106,-4.958369,5.442731,10.401100,2.392106,0.000000,3.021644,-7.998391,7.726409,15.724800,3.021644,-0.000000,13.079272,-34.562841,8.137159,42.700000,13.079272,0.000000,7.618637,-20.010227,7.289773,27.300000,7.618637,0.000000,8.679279,-21.755341,12.344659,34.100000,8.679279,-0.000000,15.897554,-39.393295,23.106705,62.500000,15.897554,-0.000000,43.050314,-56.495455,54.504545,111.000000,43.050314,0.000000,31.141403,-52.538637,48.236618,100.775255,31.141403,11,elbow joint flexion and touch
3204,-0.000000,4.037748,-11.423841,7.086159,18.510000,4.037748,-0.000000,5.653382,-9.096624,14.198976,23.295600,5.653382,0.000000,8.350185,-11.876365,25.873235,37.749600,8.350185,0.000000,1.631603,-16.196421,3.021579,19.218000,1.631603,-0.000000,2.379440,-4.806158,5.594942,10.401100,2.379440,0.000000,3.080862,-7.990462,7.734338,15.724800,3.080862,0.000000,17.537487,-28.716818,13.983182,42.700000,17.537487,0.000000,10.210522,-16.662159,10.637841,27.300000,10.210522,-0.000000,11.318848,-18.087500,16.012500,34.100000,11.318848,0.000000,20.593930,-32.736364,29.763636,62.500000,20.593930,-0.000000,45.032717,-48.117727,62.882273,111.000000,45.032717,-0.000000,31.294592,-47.843587,52.931667,100.775255,31.294592,11,elbow joint flexion and touch
3205,-0.000000,4.008849,-10.146792,7.030508,17.177300,4.008849,-0.000000,5.794593,-8.812370,14.483230,23.295600,5.794593,0.000000,8.207418,-11.284393,26.465207,37.749600,8.207418,0.000000,1.637612,-16.960704,2.952696,19.913400,1.637612,-0.000000,2.391114,-4.812748,5.588352,10.401100,2.391114,0.000000,3.068334,-8.041911,7.682889,15.724800,3.068334,-0.000000,11.921714,-35.497727,7.202273,42.700000,11.921714,0.000000,6.922955,-20.455909,6.844091,27.300000,6.922955,0.000000,8.241170,-22.819659,11.280341,34.100000,8.241170,-0.000000,15.144579,-41.328409,21.171591,62.500000,15.144579,0.000000,43.052914,-61.088750,49.911250,111.000000,43.052914,-0.000000,31.334957,-54.834465,45.940789,100.775255,31.334957,11,elbow joint flexion and touch
3206,0.000000,3.939404,-10.522028,6.590472,17.112500,3.939404,-0.000000,5.247905,-7.941955,15.353645,23.295600,5.247905,0.000000,7.704100,-10.598715,27.150885,37.749600,7.704100,0.000000,1.504895,-15.133197,3.024303,18.157500,1.504895,0.000000,2.376598,-4.837119,5.563981,10.401100,2.376598,0.000000,3.017258,-7.804256,7.920544,15.724800,3.017258,0.000000,16.088321,-30.983636,11.616364,42.600000,16.088321,0.000000,9.323786,-17.887500,8.312500,26.200000,9.323786,-0.000000,10.774803,-19.979205,14.120795,34.100000,10.774803,0.000000,19.667004,-36.256136,26.243864,62.500000,19.667004,0.000000,45.235843,-54.144205,56.855795,111.000000,45.235843,-0.000000,31.086827,-51.585846,49.189409,100.775255,31.086827,11,elbow joint flexion and touch
3207,0.000000,3.891787,-12.163164,6.608436,18.771600,3.891787,-0.000000,5.189103,-8.011174,15.284426,23.295600,5.189103,0.000000,7.629745,-10.142879,27.061321,37.204200,7.629745,-0.000000,1.526945,-16.328642,2.941558,19.270200,1.526945,0.000000,2.242980,-4.971719,5.362081,10.333800,2.242980,-0.000000,2.927831,-7.907367,7.817433,15.724800,2.927831,0.000000,12.962048,-34.477273,8.122727,42.600000,12.962048,0.000000,7.495756,-19.826136,6.373864,26.200000,7.495756,-0.000000,9.153204,-22.760227,13.739773,36.500000,9.153204,0.000000,16.783474,-41.361364,24.738636,66.100000,16.783474,0.000000,43.711357,-61.405682,49.594318,111.000000,43.711357,0.000000,30.487347,-55.427666,45.347589,100.775255,30.487347,11,elbow joint flexion and touch
3208,-0.000000,3.813258,-9.801568,6.424332,16.225900,3.813258,0.000000,5.093549,-8.476824,14.818776,23.295600,5.093549,0.000000,7.717633,-10.012458,27.191742,37.204200,7.717633,0.000000,1.498020,-16.004735,2.965365,18.970100,1.498020,0.000000,2.175384,-4.744004,5.114596,9.858600,2.175384,0.000000,2.809189,-7.737697,7.987103,15.724800,2.809189,-0.000000,15.070303,-32.239318,9.460682,41.700000,15.070303,0.000000,8.729789,-18.581818,7.618182,26.200000,8.729789,0.000000,10.353004,-21.199659,15.300341,36.500000,10.353004,0.000000,18.908180,-38.528409,27.571591,66.100000,18.908180,-0.000000,44.558248,-56.932955,54.067045,111.000000,44.558248,-0.000000,30.834657,-52.751912,48.023342,100.775255,30.834657,11,elbow joint flexion and touch
3209,-0.000000,5.517228,-13.058347,4.876553,17.934900,5.517228,-0.000000,0.676093,-2.386068,1.838632,4.224700,0.676093,-0.000000,3.435538,-6.005932,9.953568,15.959500,3.435538,0.000000,15.496668,-37.469943,8.325557,45.795500,15.496668,0.000000,5.893160,-17.330845,21.890255,39.221100,5.893160,0.000000,0.800780,-1.497195,2.033105,3.530300,0.800780,-0.000000,10.836292,-15.905000,9.495000,25.400000,10.836292,0.000000,24.331307,-35.626591,21.373409,57.000000,24.331307,0.000000,16.408406,-23.497386,27.302614,50.800000,16.408406,-0.000000,11.893258,-17.180227,17.719773,34.900000,11.893258,-0.000000,14.127298,-19.573068,26.326932,45.900000,14.127298,-0.000000,25.366714,-41.603020,52.634787,94.237806,25.366714,11,elbow joint flexion and touch
3210,-0.000000,7.021149,-10.819165,7.047635,17.866800,7.021149,0.000000,0.614318,-1.753240,1.819660,3.572900,0.614318,0.000000,2.997631,-5.662216,7.813184,13.475400,2.997631,-0.000000,19.932800,-31.078914,14.716586,45.795500,19.932800,-0.000000,5.275438,-18.394660,20.820340,39.215000,5.275438,-0.000000,0.772367,-1.547924,1.982376,3.530300,0.772367,-0.000000,11.565764,-12.728409,12.671591,25.400000,11.565764,0.000000,25.771799,-28.320455,27.579545,55.900000,25.771799,-0.000000,17.670907,-19.107955,31.692045,50.800000,17.670907,-0.000000,12.809312,-13.935227,20.964773,34.900000,12.809312,0.000000,15.094045,-15.954318,29.945682,45.900000,15.094045,-0.000000,24.456740,-31.991569,52.893275,84.884843,24.456740,11,elbow joint flexion and touch
3211,0.000000,5.278109,-13.645008,6.161792,19.806800,5.278109,0.000000,0.678054,-1.756819,1.895281,3.652100,0.678054,-0.000000,3.315232,-5.749694,10.209806,15.959500,3.315232,-0.000000,14.394804,-38.372136,7.423364,45.795500,14.394804,-0.000000,5.712403,-17.463684,21.757416,39.221100,5.712403,-0.000000,0.811006,-1.924145,2.094655,4.018800,0.811006,0.000000,10.607083,-16.427386,8.972614,25.400000,10.607083,0.000000,23.780212,-36.700000,19.700000,56.400000,23.780212,0.000000,16.079887,-24.364318,26.435682,50.800000,16.079887,-0.000000,11.685272,-17.854545,17.045455,34.900000,11.685272,0.000000,13.791458,-20.218523,25.681477,45.900000,13.791458,-0.000000,24.035159,-37.702703,47.182140,84.884843,24.035159,11,elbow joint flexion and touch
3212,0.000000,6.629443,-11.874346,6.060554,17.934900,6.629443,0.000000,0.567369,-1.652857,1.920043,3.572900,0.567369,0.000000,3.153439,-6.083551,9.875949,15.959500,3.153439,-0.000000,18.498280,-33.621673,12.173827,45.795500,18.498280,-0.000000,5.772861,-17.825416,21.395684,39.221100,5.772861,0.000000,0.790599,-1.532195,1.998105,3.530300,0.790599,0.000000,11.321301,-14.376023,11.023977,25.400000,11.321301,-0.000000,25.217004,-31.936477,23.363523,55.300000,25.217004,-0.000000,17.222985,-21.455341,29.344659,50.800000,17.222985,0.000000,12.503234,-15.688523,19.211477,34.900000,12.503234,-0.000000,14.695566,-17.831364,28.068636,45.900000,14.695566,-0.000000,24.531960,-34.444214,50.440629,84.884843,24.531960,11,elbow joint flexion and touch
3213,0.000000,5.689149,-13.478734,6.328066,19.806800,5.689149,0.000000,0.622893,-1.669837,2.014563,3.684400,0.622893,0.000000,3.148526,-5.762912,10.196588,15.959500,3.148526,-0.000000,15.386549,-37.351484,8.444016,45.795500,15.386549,-0.000000,5.731627,-17.653154,21.567946,39.221100,5.731627,-0.000000,0.826147,-1.963893,2.054908,4.018800,0.826147,-0.000000,10.843983,-15.972727,9.427273,25.400000,10.843983,0.000000,23.936246,-35.080795,20.219205,55.300000,23.936246,0.000000,17.013514,-24.295909,26.504091,50.800000,17.013514,-0.000000,12.276282,-17.715114,17.184886,34.900000,12.276282,0.000000,14.547744,-20.082955,25.817045,45.900000,14.547744,0.000000,24.004054,-36.945599,42.991181,79.936780,24.004054,11,elbow joint flexion and touch
3214,-0.000000,6.439351,-12.665633,7.141167,19.806800,6.439351,0.000000,0.619427,-1.677050,2.007350,3.684400,0.619427,-0.000000,3.166357,-5.834586,10.124914,15.959500,3.166357,-0.000000,17.452901,-34.957473,10.838027,45.795500,17.452901,0.000000,5.726856,-17.968122,21.252978,39.221100,5.726856,-0.000000,0.807869,-2.006763,2.012037,4.018800,0.807869,-0.000000,11.208275,-14.946591,10.453409,25.400000,11.208275,0.000000,24.653158,-32.729205,22.570795,55.300000,24.653158,0.000000,17.612514,-22.851023,27.948977,50.800000,17.612514,0.000000,12.713961,-16.651932,18.248068,34.900000,12.713961,-0.000000,14.992392,-18.880682,27.019318,45.900000,14.992392,-0.000000,23.983669,-35.078080,44.858699,79.936780,23.983669,11,elbow joint flexion and touch
3215,0.000000,4.576000,-12.793198,10.711702,23.504900,4.576000,0.000000,11.027765,-27.426820,31.035480,58.462300,11.027765,-0.000000,4.927844,-12.127822,12.739578,24.867400,4.927844,-0.000000,4.129344,-24.072983,7.532317,31.605300,4.129344,0.000000,3.684099,-6.202581,6.176419,12.379000,3.684099,0.000000,3.346125,-5.913229,5.089071,11.002300,3.346125,-0.000000,1.823225,-10.885795,3.114205,14.000000,1.823225,-0.000000,9.672109,-27.813295,10.086705,37.900000,9.672109,0.000000,6.605876,-15.811705,14.788295,30.600000,6.605876,0.000000,3.309710,-11.685341,7.814659,19.500000,3.309710,-0.000000,6.801058,-12.627159,12.872841,25.500000,6.801058,0.000000,32.084862,-58.960904,53.017967,111.978871,32.084862,11,elbow joint flexion and touch
3216,0.000000,4.302948,-11.677174,11.377426,23.054600,4.302948,-0.000000,10.793417,-26.800396,31.661904,58.462300,10.793417,-0.000000,4.905090,-12.359292,12.508108,24.867400,4.905090,-0.000000,3.784731,-22.288656,7.688144,29.976800,3.784731,0.000000,3.656510,-5.655554,6.723446,12.379000,3.656510,0.000000,3.590257,-5.292576,5.709724,11.002300,3.590257,0.000000,1.866710,-11.047159,3.052841,14.100000,1.866710,0.000000,9.813206,-21.297727,10.602273,31.900000,9.813206,0.000000,6.601386,-22.675568,14.424432,37.100000,6.601386,0.000000,3.220215,-15.255682,7.544318,22.800000,3.220215,-0.000000,6.744161,-19.241818,12.458182,31.700000,6.744161,-0.000000,32.600299,-60.104152,51.874719,111.978871,32.600299,11,elbow joint flexion and touch
3217,-0.000000,4.280112,-14.597341,11.672059,26.269400,4.280112,-0.000000,10.758226,-26.617257,31.845043,58.462300,10.758226,0.000000,4.940945,-12.211995,12.655405,24.867400,4.940945,-0.000000,3.641404,-22.595255,6.867445,29.462700,3.641404,0.000000,3.563272,-5.475321,6.903679,12.379000,3.563272,-0.000000,3.524302,-5.064604,4.363696,9.428300,3.524302,0.000000,1.898510,-10.945341,3.054659,14.000000,1.898510,-0.000000,9.841934,-35.327727,10.572273,45.900000,9.841934,-0.000000,6.243693,-16.522500,14.577500,31.100000,6.243693,0.000000,3.074138,-11.127727,7.572273,18.700000,3.074138,0.000000,6.691702,-14.013182,12.386818,26.400000,6.691702,-0.000000,32.564217,-60.161513,51.817358,111.978871,32.564217,11,elbow joint flexion and touch
3218,0.000000,3.624617,-10.817726,8.486774,19.304500,3.624617,0.000000,8.758665,-24.456726,30.242474,54.699200,8.758665,0.000000,4.626732,-10.604060,12.360240,22.964300,4.626732,-0.000000,3.373077,-22.784302,7.523298,30.307600,3.373077,-0.000000,3.562493,-5.607718,6.771283,12.379000,3.562493,-0.000000,3.405506,-6.119562,4.136638,10.256200,3.405506,0.000000,1.890200,-9.952841,2.847159,12.800000,1.890200,0.000000,9.603526,-23.944545,10.855455,34.800000,9.603526,0.000000,6.041320,-16.559205,14.440795,31.000000,6.041320,-0.000000,2.898225,-12.394659,7.405341,19.800000,2.898225,0.000000,6.511443,-12.618409,11.981591,24.600000,6.511443,-0.000000,32.758548,-60.791991,51.186880,111.978871,32.758548,11,elbow joint flexion and touch
3219,-0.000000,3.368851,-8.512779,8.943921,17.456700,3.368851,0.000000,8.731668,-24.210446,30.488754,54.699200,8.731668,-0.000000,4.760491,-9.835449,12.430751,22.266200,4.760491,0.000000,2.975958,-21.838332,7.330568,29.168900,2.975958,-0.000000,3.536903,-5.444817,6.934183,12.379000,3.536903,-0.000000,3.560741,-5.624462,4.308538,9.933000,3.560741,0.000000,1.993184,-13.381818,3.118182,16.500000,1.993184,0.000000,9.003908,-31.224318,9.875682,41.100000,9.003908,-0.000000,5.790853,-22.823523,15.076477,37.900000,5.790853,0.000000,2.804616,-15.670000,7.730000,23.400000,2.804616,-0.000000,6.232619,-19.236250,12.163750,31.400000,6.232619,0.000000,32.620142,-59.455808,50.792731,110.248539,32.620142,11,elbow joint flexion and touch
3220,-0.000000,3.296621,-11.184653,9.286847,20.471500,3.296621,0.000000,8.711135,-24.431653,30.267547,54.699200,8.711135,0.000000,4.879736,-10.100133,12.166067,22.266200,4.879736,0.000000,2.655848,-21.424591,6.188409,27.613000,2.655848,-0.000000,3.105099,-5.018239,7.360761,12.379000,3.105099,0.000000,3.478765,-5.236843,4.696157,9.933000,3.478765,0.000000,1.901756,-10.941477,3.058523,14.000000,1.901756,-0.000000,8.987088,-34.693409,9.106591,43.800000,8.987088,-0.000000,5.172344,-12.616023,11.983977,24.600000,5.172344,-0.000000,2.399898,-10.199432,5.800568,16.000000,2.399898,0.000000,5.889039,-11.307159,12.092841,23.400000,5.889039,-0.000000,32.785861,-59.497346,50.751193,110.248539,32.785861,11,elbow joint flexion and touch
3221,-0.000000,5.658324,-4.447876,12.463624,16.911500,5.658324,-0.000000,3.392863,-7.636551,14.838749,22.475300,3.392863,-0.000000,10.805329,-43.539589,20.998911,64.538500,10.805329,0.000000,20.748356,-16.988207,30.804093,47.792300,20.748356,-0.000000,5.039488,-12.890836,15.104764,27.995600,5.039488,-0.000000,0.197334,-0.368038,0.598963,0.967000,0.197334,0.000000,13.144716,-10.178977,18.821023,29.000000,13.144716,0.000000,24.472819,-18.263409,47.436591,65.700000,24.472819,0.000000,20.934209,-16.005341,35.594659,51.600000,20.934209,-0.000000,13.879274,-10.656136,22.343864,33.000000,13.879274,-0.000000,17.567073,-13.302159,29.797841,43.100000,17.567073,0.000000,32.904223,-55.575916,78.703045,134.278962,32.904223,11,elbow joint flexion and touch
